name	condition	replicate	intensity
ACOT9	sc_wt	738	24.73252022419205
MAOA.1	sc_wt	738	25.99582631304418
HUWE1	sc_wt	738	22.737335653365697
APOO	sc_wt	738	NA
ACTBL2	sc_wt	738	NA
XP_020954096	sc_wt	738	NA
RAB2B	sc_wt	738	NA
SPTB	sc_wt	738	NA
XP_013833854	sc_wt	738	34.10555794349071
XP_013833856	sc_wt	738	32.67812487748381
ADD1	sc_wt	738	27.568628107735023
PPBP	sc_wt	738	NA
XP_020957261	sc_wt	738	NA
KIAA1109	sc_wt	738	NA
XP_013834405	sc_wt	738	NA
IPO7	sc_wt	738	25.271454193868802
PRCP	sc_wt	738	NA
NAALAD2	sc_wt	738	24.104935898885124
STT3A	sc_wt	738	25.293477261902417
PON2.1	sc_wt	738	26.955710915221978
SLITRK5	sc_wt	738	NA
ABCA9	sc_wt	738	23.6179570381718
HCLS1	sc_wt	738	NA
ANKFY1	sc_wt	738	23.95153729541392
ALOX15	sc_wt	738	NA
MYH3	sc_wt	738	NA
NGLY1	sc_wt	738	NA
ANO10	sc_wt	738	24.02377600742126
CHL1	sc_wt	738	NA
XP_020925209	sc_wt	738	NA
GMPS	sc_wt	738	NA
CPN2	sc_wt	738	NA
HACD2	sc_wt	738	26.87161783171369
NRIP1	sc_wt	738	NA
HLCS	sc_wt	738	NA
XP_013840053	sc_wt	738	NA
ERBIN	sc_wt	738	26.644851969554914
ITPA	sc_wt	738	NA
SYCP2	sc_wt	738	NA
EEPD1	sc_wt	738	NA
PURB	sc_wt	738	23.112861982209647
RPS6KA3	sc_wt	738	NA
MSN	sc_wt	738	29.66688765025367
STOML2	sc_wt	738	NA
CUL4B	sc_wt	738	NA
SNX2	sc_wt	738	27.242181350983703
XP_013843140	sc_wt	738	NA
XP_013843303	sc_wt	738	NA
ROCK2	sc_wt	738	24.39826093868347
SUN2	sc_wt	738	24.89605961977414
KNG1	sc_wt	738	27.87431764015306
XP_013843758	sc_wt	738	27.189144987278958
A2M	sc_wt	738	32.2120783782464
XP_013844801	sc_wt	738	27.863074351193905
CISD2	sc_wt	738	25.560837750691014
QSOX1	sc_wt	738	26.358386810124095
CYBC1	sc_wt	738	NA
TIMP2	sc_wt	738	NA
ABHD15	sc_wt	738	NA
XP_013845612	sc_wt	738	NA
PTPN11	sc_wt	738	25.847113371386442
MAP3K20	sc_wt	738	NA
NPM1	sc_wt	738	25.782692932210928
NUB1	sc_wt	738	NA
XP_020934572	sc_wt	738	25.326699936368243
XP_020936016	sc_wt	738	29.086968701062762
EZR	sc_wt	738	26.036995226315774
SERINC1	sc_wt	738	NA
LAMA4	sc_wt	738	31.066379899121078
XP_020943888	sc_wt	738	NA
COL12A1	sc_wt	738	27.353128514225997
PLEKHO2	sc_wt	738	NA
EPB42	sc_wt	738	NA
CHP1	sc_wt	738	NA
TRAPPC6B	sc_wt	738	NA
PPM1A	sc_wt	738	NA
SPTAN1	sc_wt	738	32.307829645883864
ATL3	sc_wt	738	27.373931553838872
AHNAK	sc_wt	738	32.427723293967
UEVLD	sc_wt	738	NA
CFD	sc_wt	738	25.733994460251004
XP_013850349	sc_wt	738	NA
ERAP2	sc_wt	738	NA
COMMD10	sc_wt	738	NA
ALDH7A1	sc_wt	738	28.110532135572424
XP_013850664	sc_wt	738	24.488978659493053
EPB41	sc_wt	738	24.91565658036333
DYSF	sc_wt	738	26.010199750557703
USP34	sc_wt	738	26.734149555396378
NDUFB9	sc_wt	738	24.786910502602517
COL14A1.1	sc_wt	738	32.827068117693926
THBS3	sc_wt	738	NA
SLC27A3	sc_wt	738	NA
PTGFRN	sc_wt	738	NA
LAMTOR5	sc_wt	738	NA
ATXN10	sc_wt	738	NA
XP_020949896	sc_wt	738	NA
MFN2	sc_wt	738	NA
HP1BP3	sc_wt	738	27.211875375777876
RBBP4	sc_wt	738	25.783517450757298
DNAJB4	sc_wt	738	NA
SCP2.1	sc_wt	738	26.780441847259066
EIF3F	sc_wt	738	24.008726098009216
XP_020917965	sc_wt	738	28.32495902676816
XP_020918037	sc_wt	738	NA
YAP1	sc_wt	738	NA
XP_020918376	sc_wt	738	NA
ZW10	sc_wt	738	NA
PAFAH1B2	sc_wt	738	24.577212592721693
PHLDB1	sc_wt	738	NA
APLP2	sc_wt	738	23.573230194344685
ATP2B4	sc_wt	738	26.702001216112272
GNAI1	sc_wt	738	27.45222653307717
XP_020919174	sc_wt	738	27.14394335689144
CUL1	sc_wt	738	NA
TOR1AIP1	sc_wt	738	NA
DHX9	sc_wt	738	27.310080192577903
RGL1	sc_wt	738	NA
TPR	sc_wt	738	NA
NENF	sc_wt	738	NA
PHYH	sc_wt	738	NA
HNRNPK	sc_wt	738	28.98899176364434
MIA3	sc_wt	738	NA
KIAA1217	sc_wt	738	NA
EPRS	sc_wt	738	26.330688381603174
XP_020920002	sc_wt	738	NA
XP_020920069	sc_wt	738	NA
COQ8A	sc_wt	738	NA
LMOD1	sc_wt	738	23.936069961559117
RNPEP	sc_wt	738	24.616331213444745
ARL8A	sc_wt	738	24.927369632321504
UBQLN1	sc_wt	738	NA
XP_020920411	sc_wt	738	NA
KIF5B	sc_wt	738	25.35870538763972
STAM	sc_wt	738	23.524563713702577
RSU1	sc_wt	738	27.40600461257644
ALDH1A1	sc_wt	738	30.20396507836166
PLXDC2	sc_wt	738	NA
CUL2	sc_wt	738	NA
ATP5F1C	sc_wt	738	27.73769925755843
ATP5F1C.1	sc_wt	738	NA
PFKP	sc_wt	738	26.407707194799876
PSAT1	sc_wt	738	27.66037342424193
UCHL3	sc_wt	738	NA
UFM1	sc_wt	738	25.27671652542238
WDFY2	sc_wt	738	NA
XP_020921031	sc_wt	738	23.849191271050458
PSPC1	sc_wt	738	NA
SGCG	sc_wt	738	NA
SUCLA2	sc_wt	738	25.893747385665556
TLN1	sc_wt	738	32.137392358089905
XP_020921390	sc_wt	738	26.947819724336924
SLITRK6	sc_wt	738	NA
TM9SF2	sc_wt	738	NA
CLYBL	sc_wt	738	NA
PCCA	sc_wt	738	26.29033403856617
COL4A2	sc_wt	738	25.42908513527844
XP_020921569	sc_wt	738	25.760327071724245
FECH	sc_wt	738	25.41270602540152
CLTA	sc_wt	738	26.822501591029717
ACLY	sc_wt	738	30.42712383618515
CRK.1	sc_wt	738	NA
GRHPR	sc_wt	738	26.21339661905018
STAT5B	sc_wt	738	25.62639305853677
MYH8	sc_wt	738	NA
MYH13	sc_wt	738	NA
XP_020921946	sc_wt	738	NA
GPS1	sc_wt	738	24.03649225302507
DCXR	sc_wt	738	28.303867755712744
PYCR1	sc_wt	738	NA
P4HB	sc_wt	738	30.16074788850357
PCYT2	sc_wt	738	NA
ALYREF	sc_wt	738	NA
HGS	sc_wt	738	NA
XP_020922127	sc_wt	738	24.17858461909152
NPLOC4	sc_wt	738	NA
NANS.1	sc_wt	738	NA
CHMP6	sc_wt	738	NA
GAA	sc_wt	738	NA
LGALS3BP	sc_wt	738	NA
SYNGR2	sc_wt	738	NA
XP_020922228	sc_wt	738	NA
COL15A1	sc_wt	738	29.504950670383977
ITGB4	sc_wt	738	24.969785239539284
CCDC47	sc_wt	738	NA
NMT1	sc_wt	738	NA
XP_020922627	sc_wt	738	NA
XP_020922632	sc_wt	738	33.33591186090993
XP_020922633	sc_wt	738	27.3745120651729
VPS25	sc_wt	738	22.98017096328014
CAVIN1	sc_wt	738	32.4643627891148
PPP1R1B	sc_wt	738	25.620867729860066
PPP1R1B.1	sc_wt	738	NA
LASP1	sc_wt	738	25.789624184679216
PNPO	sc_wt	738	NA
CDK5RAP3	sc_wt	738	NA
COPZ2	sc_wt	738	25.43974365035685
PDK2	sc_wt	738	NA
COL1A1	sc_wt	738	29.065327296120778
SPAG9	sc_wt	738	23.963493033122937
PTPN3	sc_wt	738	NA
XP_020923053	sc_wt	738	25.483238384195644
MYO1D	sc_wt	738	NA
PSMD11	sc_wt	738	27.639134771956456
ECPAS	sc_wt	738	NA
GNG10	sc_wt	738	24.728944769968223
FLOT2	sc_wt	738	25.106414377223963
XP_020923182	sc_wt	738	24.811323339361188
NXN	sc_wt	738	26.908962987887115
XP_020923210	sc_wt	738	29.979919205057673
MYO1C.1	sc_wt	738	31.311650782525454
PRPF8	sc_wt	738	NA
WDR81	sc_wt	738	NA
SERPINF2	sc_wt	738	28.363609301907175
CLUH	sc_wt	738	NA
ATP2A3	sc_wt	738	NA
RABEP1	sc_wt	738	24.5693526796155
HDHD3	sc_wt	738	NA
XP_020923404	sc_wt	738	25.19031360406507
ALAD	sc_wt	738	26.58935146514182
SLC25A11	sc_wt	738	25.190426645792133
XP_020923522	sc_wt	738	29.462696561149592
MFAP4	sc_wt	738	25.794961942702738
SLC5A10	sc_wt	738	24.50784882694553
FLII	sc_wt	738	25.782042979485368
SHMT1	sc_wt	738	26.113645047840624
TOM1L2	sc_wt	738	NA
DHRS7B	sc_wt	738	NA
XP_020923800	sc_wt	738	25.887997002447534
PSMD5	sc_wt	738	26.740597077036064
STOM	sc_wt	738	27.675595078855874
ITIH4.1	sc_wt	738	33.163389747981576
ITIH4.2	sc_wt	738	27.311553347386212
DAG1	sc_wt	738	25.72803654142688
STAB1	sc_wt	738	NA
NT5DC2	sc_wt	738	NA
XP_020924610	sc_wt	738	25.864125865321167
SLMAP	sc_wt	738	26.433771853823416
FLNB	sc_wt	738	30.00905192618368
PSMD6	sc_wt	738	25.25558705685215
FAM129B	sc_wt	738	25.44865525080247
SEC13	sc_wt	738	24.74765622792438
CAND2	sc_wt	738	29.897497116277357
PLXND1	sc_wt	738	NA
TMEM43	sc_wt	738	29.166194426555364
FBLN2	sc_wt	738	26.335994891328696
ACAD9	sc_wt	738	NA
COPG1	sc_wt	738	26.666278189550013
CNBP	sc_wt	738	NA
RAB7A	sc_wt	738	28.027862052685997
RUVBL1	sc_wt	738	25.692188730396623
CDV3	sc_wt	738	23.55543543117687
SRPRB	sc_wt	738	24.534452978042594
MRAS	sc_wt	738	NA
GYG1	sc_wt	738	NA
KPNA4	sc_wt	738	24.493688855461794
GNB4	sc_wt	738	25.64171375974893
MCCC1	sc_wt	738	24.87103024768696
EHHADH	sc_wt	738	NA
OPA1	sc_wt	738	24.157229112496466
ACAP2	sc_wt	738	NA
PAK2	sc_wt	738	NA
XP_020925820	sc_wt	738	NA
SNX4	sc_wt	738	NA
MYLK	sc_wt	738	27.221771774450243
FSTL1	sc_wt	738	25.27309184017733
POGLUT1	sc_wt	738	NA
ARHGAP31	sc_wt	738	NA
ABHD10	sc_wt	738	NA
ABI3BP	sc_wt	738	29.01011969941469
TFG	sc_wt	738	25.68533353874761
XP_020926243	sc_wt	738	28.661359231614927
QARS	sc_wt	738	25.217266695282298
LAMB2.2	sc_wt	738	30.54876050957551
LAMB2.3	sc_wt	738	30.54876050957551
PROS1	sc_wt	738	26.11277053058901
XP_020926424	sc_wt	738	NA
PTPRG	sc_wt	738	NA
GBE1	sc_wt	738	30.385765029981993
XP_020926755	sc_wt	738	31.356889392084053
SURF1	sc_wt	738	NA
SURF4	sc_wt	738	NA
XP_020926795	sc_wt	738	28.0122795227254
LPP	sc_wt	738	26.876075666741563
UMPS	sc_wt	738	22.561228269251565
TOMM70	sc_wt	738	25.581327715957134
NUDT16	sc_wt	738	NA
XP_020926990	sc_wt	738	28.309559896230056
RFTN1	sc_wt	738	NA
OXSM	sc_wt	738	NA
ATP5PF	sc_wt	738	NA
PFKL	sc_wt	738	26.803412217833493
POFUT2	sc_wt	738	NA
COL18A1	sc_wt	738	28.337645991058398
CMTM6	sc_wt	738	NA
CRTAP	sc_wt	738	NA
XP_020927279	sc_wt	738	NA
XP_020927281	sc_wt	738	27.716203414881694
XP_020927380	sc_wt	738	NA
RBP4	sc_wt	738	27.57823527506528
XP_020927834	sc_wt	738	29.11760850506188
UTRN	sc_wt	738	28.938792107906206
FUCA2	sc_wt	738	22.433160574733336
KIF13B	sc_wt	738	NA
AACS	sc_wt	738	NA
XP_020928176	sc_wt	738	NA
SFXN3	sc_wt	738	26.401308055136248
RAN	sc_wt	738	27.78643695258441
HERC4	sc_wt	738	NA
CLIP1	sc_wt	738	NA
SORBS3	sc_wt	738	NA
GCN1	sc_wt	738	NA
PXN	sc_wt	738	NA
COMTD1	sc_wt	738	NA
XP_020928882	sc_wt	738	NA
XP_020928973	sc_wt	738	26.694050272643143
HSPA12A	sc_wt	738	28.53612179840321
BAG3	sc_wt	738	NA
ATP5MD	sc_wt	738	NA
XPO7	sc_wt	738	NA
XP_020929339	sc_wt	738	NA
PNLIPRP3	sc_wt	738	NA
NID1	sc_wt	738	30.58001603607521
ACAD10	sc_wt	738	NA
MYOF	sc_wt	738	26.90276721470872
PGAM5	sc_wt	738	NA
AGT	sc_wt	738	29.4471304383707
LOXL2	sc_wt	738	NA
SORBS1	sc_wt	738	28.577479136135917
XP_020930056	sc_wt	738	NA
XP_020930478	sc_wt	738	25.977120751600893
D2HGDH	sc_wt	738	NA
GORASP2	sc_wt	738	24.006844470347446
NCL	sc_wt	738	27.47715089174902
SCRN3	sc_wt	738	23.45988983272314
PECR	sc_wt	738	NA
XP_020930866	sc_wt	738	29.93635083278377
HDLBP	sc_wt	738	24.889529585969772
GPM6A	sc_wt	738	NA
NEB	sc_wt	738	NA
SLC25A12	sc_wt	738	NA
CYP4V2	sc_wt	738	24.512497914153087
XP_020931266	sc_wt	738	26.07524769040987
CAB39	sc_wt	738	23.960668026632923
CUL3	sc_wt	738	NA
COL6A3	sc_wt	738	32.68804149666104
GPD2	sc_wt	738	NA
XP_020931456	sc_wt	738	25.4792960029453
PPP2CB	sc_wt	738	25.478092664232655
XP_020931560.1	sc_wt	738	NA
XP_020931561	sc_wt	738	NA
NOP58	sc_wt	738	NA
UGGT1	sc_wt	738	25.848188520721024
GPC1	sc_wt	738	24.78676097728333
MYO1B	sc_wt	738	24.25154771006609
ITGA6	sc_wt	738	24.634669268928334
OLA1	sc_wt	738	26.013824078708122
TMBIM1	sc_wt	738	NA
XP_020931905	sc_wt	738	24.46201392401708
HIBCH	sc_wt	738	24.676913480965617
LANCL1	sc_wt	738	27.33543274593097
PNPLA2.1	sc_wt	738	NA
CMBL.1	sc_wt	738	25.888879597847417
CCT5	sc_wt	738	27.337645991058398
TARS	sc_wt	738	NA
DNAH5	sc_wt	738	26.420999111151325
DAB2	sc_wt	738	23.64218217170685
CYFIP2	sc_wt	738	NA
ITGA1	sc_wt	738	23.945745299884916
XP_020932485	sc_wt	738	NA
CLINT1	sc_wt	738	NA
XP_020932567	sc_wt	738	NA
XP_020932590	sc_wt	738	28.717511388716424
PDCD6	sc_wt	738	27.26597594863554
NNT	sc_wt	738	24.84603742021349
TRIO	sc_wt	738	NA
RPN2	sc_wt	738	28.093607364077396
XP_020932949	sc_wt	738	NA
VDAC3	sc_wt	738	25.68340716253053
XP_020933019	sc_wt	738	NA
C20orf27	sc_wt	738	25.275331691473774
XP_020933104	sc_wt	738	NA
FNTA	sc_wt	738	22.92292261085462
TPD52L2	sc_wt	738	NA
EEF1A2	sc_wt	738	NA
ADA	sc_wt	738	NA
RRBP1	sc_wt	738	25.344688715727667
LAMA5	sc_wt	738	27.734020310599796
ADRM1	sc_wt	738	23.169835720574824
PYGB	sc_wt	738	NA
ANK1	sc_wt	738	NA
XP_020933989	sc_wt	738	25.985527023094335
MTPN	sc_wt	738	26.28903260205035
SSBP1	sc_wt	738	NA
SND1	sc_wt	738	26.47619304997933
UPP1	sc_wt	738	25.141021934953123
EXOC4	sc_wt	738	NA
ESYT2	sc_wt	738	25.56761309535221
OGDH	sc_wt	738	27.225178158503837
MGAM	sc_wt	738	25.72530842017967
HECW1	sc_wt	738	NA
BPGM	sc_wt	738	NA
PDLIM4	sc_wt	738	25.39047547617504
HIBADH	sc_wt	738	25.780742194937858
RALA	sc_wt	738	25.20000296290056
LANCL2	sc_wt	738	25.052708335187205
XP_020935185	sc_wt	738	32.0694562824264
XP_020935312	sc_wt	738	23.528265230011403
GYG2	sc_wt	738	24.734950614806856
UBQLN2	sc_wt	738	NA
XP_020935506	sc_wt	738	NA
USP9X	sc_wt	738	NA
XP_020935938	sc_wt	738	NA
OPHN1	sc_wt	738	NA
SH3BGRL	sc_wt	738	27.488534373853685
FLNA	sc_wt	738	33.16268472473504
EMD	sc_wt	738	26.516771499183605
XP_020936461	sc_wt	738	24.35803461626773
C3	sc_wt	738	32.653500827689236
DPP7	sc_wt	738	23.885578713501243
UAP1L1	sc_wt	738	22.56232348855942
PMPCA	sc_wt	738	NA
PHPT1	sc_wt	738	25.687657816697396
CLIC3	sc_wt	738	NA
ARHGAP17	sc_wt	738	NA
XP_020937133	sc_wt	738	NA
XP_020937134	sc_wt	738	25.57395245915651
TOM1	sc_wt	738	25.660495836956006
XP_020938149	sc_wt	738	25.066610855557826
XP_020937162	sc_wt	738	26.842541020979304
XP_020937174	sc_wt	738	NA
XP_020937195	sc_wt	738	24.03187347511986
DYNC1H1	sc_wt	738	29.73353553946558
CRIP2	sc_wt	738	27.304433629436762
XP_020937309	sc_wt	738	27.12760506327572
XP_020937318	sc_wt	738	30.68076759938512
XP_020937324	sc_wt	738	24.535521245430083
XP_020937502	sc_wt	738	28.62393996903284
PLIN3	sc_wt	738	NA
XP_020937678	sc_wt	738	25.247822944202266
XP_020937728	sc_wt	738	25.825513177340476
XP_020937731	sc_wt	738	33.49034799836466
XP_020937734	sc_wt	738	NA
XP_020937735	sc_wt	738	NA
XP_020937861	sc_wt	738	NA
XP_020938146	sc_wt	738	NA
XP_020938158	sc_wt	738	31.099801921120772
LSS	sc_wt	738	27.46956344729857
RNH1	sc_wt	738	29.249275119217753
HRAS	sc_wt	738	24.422267047712356
AP2A2	sc_wt	738	26.97716443389238
XP_020938242	sc_wt	738	NA
LSP1	sc_wt	738	NA
CARS	sc_wt	738	NA
NADSYN1	sc_wt	738	NA
CTTN	sc_wt	738	26.901156550221454
XP_020938403	sc_wt	738	30.31365215946614
CORO1B	sc_wt	738	27.48960655410117
XP_020952596	sc_wt	738	NA
EHD1	sc_wt	738	28.332021109600614
PLCB3	sc_wt	738	NA
XP_020938562	sc_wt	738	29.0973800385331
OSBP	sc_wt	738	24.75536887135456
HSD17B12	sc_wt	738	29.908419055392468
VCP.1	sc_wt	738	NA
XP_020938923	sc_wt	738	NA
XP_020938935	sc_wt	738	23.4067831852024
PDE3B	sc_wt	738	25.25616318426594
XP_020938962	sc_wt	738	25.555084310814724
PARVA	sc_wt	738	28.40726147457979
XP_020938978	sc_wt	738	23.075468050746583
GUK1	sc_wt	738	NA
XP_020954092	sc_wt	738	NA
NR2C2AP	sc_wt	738	NA
UPF1	sc_wt	738	23.769915305845405
C5	sc_wt	738	27.270795050741604
PLVAP	sc_wt	738	24.875864816628443
XP_020939272	sc_wt	738	NA
TECR	sc_wt	738	29.71842626534139
GCDH	sc_wt	738	NA
EIF3G	sc_wt	738	NA
ILF3	sc_wt	738	26.275402740945157
DNM2	sc_wt	738	25.26560045401105
CARM1	sc_wt	738	NA
KANK2	sc_wt	738	26.337765069515065
TPM1.3	sc_wt	738	NA
KHSRP	sc_wt	738	25.643421352108476
MYDGF	sc_wt	738	25.07103806436297
PLIN4	sc_wt	738	30.66644751001742
NFIC	sc_wt	738	NA
GNG7	sc_wt	738	NA
AP3D1	sc_wt	738	NA
DBN1	sc_wt	738	27.643201131147393
PDLIM7	sc_wt	738	26.387060189952642
PDLIM7.1	sc_wt	738	NA
XP_020940069	sc_wt	738	NA
CLTB	sc_wt	738	26.241581428643496
IQGAP2	sc_wt	738	NA
XP_020940122	sc_wt	738	NA
TBCA	sc_wt	738	NA
TPM1.4	sc_wt	738	31.90476366694088
THBS4	sc_wt	738	24.521811277386764
ZFYVE16	sc_wt	738	NA
FBN2	sc_wt	738	NA
SKP1	sc_wt	738	25.72967094135669
PCBD2	sc_wt	738	23.22898011584609
TGFBI	sc_wt	738	28.09702833937984
LARS	sc_wt	738	NA
PDGFRB	sc_wt	738	NA
RPS14	sc_wt	738	25.85846939062193
SLC35A4	sc_wt	738	NA
ERAP1	sc_wt	738	NA
XP_020941195	sc_wt	738	25.974453627629536
POR	sc_wt	738	27.995934109587804
ATP2A1	sc_wt	738	24.24778673424955
APOB	sc_wt	738	25.81080871690075
UGP2	sc_wt	738	27.24635571368222
BHLHA15	sc_wt	738	NA
MYH11	sc_wt	738	33.21345514095526
XP_020941844	sc_wt	738	26.233796215005395
CNPY4	sc_wt	738	NA
PLOD3	sc_wt	738	NA
FIS1	sc_wt	738	25.68279124987344
SSC4D	sc_wt	738	NA
TMEM120A	sc_wt	738	23.443542551105974
HIP1	sc_wt	738	NA
XP_020942019	sc_wt	738	24.27675201651184
NIPSNAP2	sc_wt	738	25.10908777192199
TGFB1I1	sc_wt	738	24.899705413126462
STX4	sc_wt	738	NA
MVP	sc_wt	738	26.346972331394504
VPS35L	sc_wt	738	NA
XP_020942213	sc_wt	738	25.82791308394963
XP_020942217	sc_wt	738	25.056103497853698
GSPT1	sc_wt	738	NA
XP_020942313	sc_wt	738	NA
XP_020942354	sc_wt	738	NA
RPS2	sc_wt	738	27.69265434119327
NDUFB10	sc_wt	738	24.663294892039957
HAGH	sc_wt	738	24.8459417412639
XP_020942626	sc_wt	738	34.85438522650023
IARS	sc_wt	738	NA
CHCHD5	sc_wt	738	NA
SEPT10	sc_wt	738	23.037095799934875
SNRNP200	sc_wt	738	NA
IL1RL2	sc_wt	738	NA
TSGA10	sc_wt	738	NA
ACTR1B	sc_wt	738	NA
VTA1	sc_wt	738	24.307233612252755
XP_020942936	sc_wt	738	23.668173444638423
XP_020943018	sc_wt	738	27.25682904491173
MOB1A	sc_wt	738	NA
XP_020943073	sc_wt	738	NA
EHBP1	sc_wt	738	22.84964943917188
XPO1	sc_wt	738	25.804348089280193
MCFD2	sc_wt	738	NA
EHD3	sc_wt	738	NA
SNX17	sc_wt	738	22.032041690014342
CAD	sc_wt	738	NA
DDX1	sc_wt	738	26.127978897477526
YWHAQ	sc_wt	738	28.628536095558463
CMPK2	sc_wt	738	NA
ENPP1	sc_wt	738	25.724085587725835
XP_020943663	sc_wt	738	31.056788289773728
MAPK3	sc_wt	738	27.068764667912404
CORO1A	sc_wt	738	NA
XP_020943695	sc_wt	738	NA
XP_020943699	sc_wt	738	25.853219117583834
EPB41L2	sc_wt	738	28.633429474175177
FAM120A	sc_wt	738	23.50227435786125
XP_020943861	sc_wt	738	NA
EPB41L2.1	sc_wt	738	NA
SPTBN1	sc_wt	738	31.34170187805048
BABAM2	sc_wt	738	NA
XP_020944047	sc_wt	738	NA
SLC4A1AP	sc_wt	738	NA
ARHGAP18	sc_wt	738	NA
XP_020944163	sc_wt	738	NA
ATP1A1	sc_wt	738	27.468243186893933
PTK2	sc_wt	738	NA
NDRG1	sc_wt	738	26.15344565040121
EFR3A	sc_wt	738	NA
WASHC5	sc_wt	738	NA
SNTB1	sc_wt	738	26.595909181163982
EMC2	sc_wt	738	NA
EIF3E	sc_wt	738	24.92998975805331
MATN2	sc_wt	738	NA
SBSPON	sc_wt	738	24.657146145688387
ASPH	sc_wt	738	28.73640946708238
XP_020945028	sc_wt	738	26.216138223938508
PRKDC	sc_wt	738	NA
XP_020945342	sc_wt	738	26.50728932338251
PBXIP1	sc_wt	738	NA
NPR1	sc_wt	738	24.17691210528774
S100A1	sc_wt	738	28.902853449581034
S100A13	sc_wt	738	25.980088138584346
XP_020945472	sc_wt	738	NA
CTSS	sc_wt	738	NA
ECM1	sc_wt	738	28.83303888914844
XP_020945581	sc_wt	738	NA
XP_020945718	sc_wt	738	28.620937626182403
XP_020945720	sc_wt	738	25.88660233049841
STXBP3	sc_wt	738	24.045519051746677
XP_020945963	sc_wt	738	NA
DDAH1	sc_wt	738	NA
PLEC.2	sc_wt	738	30.614036525863344
PLEC.3	sc_wt	738	30.614036525863344
EPPK1	sc_wt	738	NA
PUF60	sc_wt	738	NA
EEF1D	sc_wt	738	27.807594302046876
NAPRT	sc_wt	738	25.961750128017734
MAPK15	sc_wt	738	NA
TSTA3	sc_wt	738	NA
PYCR3	sc_wt	738	25.009238843556926
XP_020946208	sc_wt	738	NA
SNX3	sc_wt	738	25.5812702426466
XP_020946472	sc_wt	738	NA
CD163	sc_wt	738	25.240198839726176
VWF	sc_wt	738	28.146567588160632
PFKM	sc_wt	738	23.003365555415
XP_020946876	sc_wt	738	26.175618378934654
ITGA7	sc_wt	738	29.939857117115224
XP_020946919	sc_wt	738	NA
PLXNB2	sc_wt	738	NA
PARVB	sc_wt	738	24.162386411185256
PACSIN2	sc_wt	738	26.08600190839376
RANGAP1	sc_wt	738	NA
DDX17	sc_wt	738	26.316395480927184
MARCKS	sc_wt	738	27.113863594349656
XP_020947161	sc_wt	738	NA
GGA1	sc_wt	738	NA
MYH9	sc_wt	738	31.616623927040568
TNS2	sc_wt	738	NA
CSAD	sc_wt	738	26.099989980176098
XP_020947456	sc_wt	738	27.40568008326658
LRP1	sc_wt	738	28.711189443629227
SHMT2	sc_wt	738	25.505760924366832
MARS	sc_wt	738	NA
DCTN2	sc_wt	738	27.768818041045115
TSFM	sc_wt	738	NA
GNS	sc_wt	738	NA
MSRB3	sc_wt	738	NA
DNM1L	sc_wt	738	NA
XP_020948034	sc_wt	738	30.460022680088965
NECAP1	sc_wt	738	NA
C1R	sc_wt	738	24.028505051827132
HDHD5	sc_wt	738	NA
WASHC4	sc_wt	738	NA
KATNAL2	sc_wt	738	NA
AMDHD1	sc_wt	738	NA
XP_020948470	sc_wt	738	26.912165166066192
PAWR	sc_wt	738	NA
XP_020948473	sc_wt	738	NA
TTLL12	sc_wt	738	25.297366071783557
ME2	sc_wt	738	NA
SRSF4	sc_wt	738	NA
ENOSF1	sc_wt	738	26.13145681154889
AKR1A1	sc_wt	738	28.970432702248825
CKM.1	sc_wt	738	NA
XP_020949216	sc_wt	738	29.109336903325477
PGM1	sc_wt	738	29.373205586036693
LIPE	sc_wt	738	29.82518864120788
COX4I1	sc_wt	738	26.534245167494433
USP10	sc_wt	738	NA
LDHD	sc_wt	738	NA
XP_020949450	sc_wt	738	25.29981309570102
SF3B3	sc_wt	738	24.795754713978454
HYDIN	sc_wt	738	NA
DHODH	sc_wt	738	NA
IST1	sc_wt	738	25.314858135355866
PMFBP1	sc_wt	738	NA
PSMD7	sc_wt	738	24.981330010029335
SNTB2	sc_wt	738	24.501910056262354
PPIB	sc_wt	738	29.032441121799202
XP_020949569	sc_wt	738	25.3658631872841
NDRG4	sc_wt	738	NA
NAE1	sc_wt	738	NA
CIAO2B	sc_wt	738	21.311466732848867
TRADD	sc_wt	738	NA
VPS35	sc_wt	738	28.18593585076501
C19orf12	sc_wt	738	NA
TLN2	sc_wt	738	29.23936136545407
XP_020950008	sc_wt	738	25.117593643841854
VPS13C	sc_wt	738	NA
PSMC4	sc_wt	738	25.94160986708307
LTBP4	sc_wt	738	NA
XP_020950071	sc_wt	738	27.28109308380535
CYP2S1	sc_wt	738	26.93483347814167
XP_020950075	sc_wt	738	24.411704411837274
CADM4	sc_wt	738	NA
VASP	sc_wt	738	25.088046088489694
EML2	sc_wt	738	26.63089809499733
ALDH1A2	sc_wt	738	NA
RPL18	sc_wt	738	27.137996904505474
HSD17B14	sc_wt	738	26.648010806167495
AP2A1	sc_wt	738	24.64405430018567
MYH14	sc_wt	738	26.757099820513794
RPS9	sc_wt	738	28.169113167828968
XP_020950674	sc_wt	738	NA
ISOC2	sc_wt	738	NA
AGRN	sc_wt	738	23.84699386087494
LRRC47	sc_wt	738	NA
XP_020950929	sc_wt	738	27.521556711009595
ENO1	sc_wt	738	31.97886292210718
H6PD	sc_wt	738	25.30298803437664
LZIC	sc_wt	738	24.58789331646122
XP_020950991	sc_wt	738	22.66724237326639
VPS13D	sc_wt	738	NA
